split_type,dataset,fingerprint,model,training,r2,rmse,mae,mse,n_samples,r2_std,rmse_std,r2_mean_folds,rmse_mean_folds
en,lo,maccs,SVR,cv,0.5943181955934078,1.1239766611943296,0.7942340935010984,1.2633235349095528,165,0.009858716287192737,0.01356797773564908,0.5870887211432213,1.1338662046295103
en,lo,maccs,SVR,simple,0.6095896161190895,1.1026183325026497,0.7767305850440562,1.215767187170924,165,,,,
en,lo,maccs,XGBoost,cv,0.65505687446086,1.0364259443053014,0.7409698128567154,1.0741787380291359,165,0.024261119943697482,0.03345501247775874,0.6009479399856033,1.1142525639522771
en,lo,maccs,XGBoost,simple,0.6087101530129175,1.1038595477586446,0.7810109272047983,1.2185059011779193,165,,,,
en,lo,morgan,DNN,cv,0.5624008187280979,1.1673545467849429,0.8385683791292744,1.3627166378994795,165,0.018206636600501962,0.023580280731349858,0.5352496296557743,1.2027931847798226
en,lo,morgan,DNN,simple,0.5816908611660294,1.141335183207852,0.8124787594621057,1.3026460004281013,165,,,,
en,lo,morgan,LightGBM,cv,0.5784450931905951,1.145754583274706,0.864532885206619,1.3127535650949953,165,0.012069693917065649,0.015797434377376414,0.55072060328423,1.182725726872858
en,lo,morgan,LightGBM,simple,0.5770443458820573,1.1476565676044967,0.8772830725514051,1.3171155971657347,165,,,,
en,lo,morgan,RandomForest,cv,0.5280453719995031,1.212312696096899,0.8823339663059102,1.4697020731177322,165,0.01273381374326769,0.016048597400313565,0.5104101853736941,1.234650480144254
en,lo,morgan,RandomForest,simple,0.5284733928297194,1.211762841558811,0.8844762618275903,1.4683691841826843,165,,,,
en,lo,morgan,Ridge,cv,0.5959755654899874,1.1216783678363542,0.8231979801522856,1.2581623608720276,165,0.03897222441650221,0.050270077926491526,0.5331462287213334,1.2046952072478865
en,lo,morgan,Ridge,simple,0.5394955940330959,1.1975162728703879,0.8681927822252243,1.434045223789385,165,,,,
en,lo,morgan,SVR,cv,0.3729395592530277,1.3973951464849348,1.0507299305174873,1.9527131954196526,165,0.006724961443057799,0.007473166869185206,0.37032940265502806,1.4002805327542558
en,lo,morgan,SVR,simple,0.3954553487771161,1.3720777455489428,1.02146394853723,1.8825973398306695,165,,,,
en,lo,morgan,XGBoost,cv,0.5708344451708257,1.1560509042691762,0.830613855035162,1.3364536932615798,165,0.016512036590090106,0.02065964329745048,0.5106831491826981,1.2342376250076552
en,lo,morgan,XGBoost,simple,0.49756154596652735,1.2508521061284545,0.9157834636339289,1.5646309914059906,165,,,,
en,ws,avalon,DNN,cv,0.779136526300567,1.0758873457805183,0.8571800768134569,1.1575335808106484,99,0.10105802641802876,0.20152091370077674,0.7314818668871381,1.1690502161158811
en,ws,avalon,DNN,simple,0.7897590817758349,1.0496958317404885,0.8460789430021035,1.101861339173356,99,,,,
en,ws,avalon,LightGBM,cv,0.7932711225033664,1.0408914077396403,0.8611365726721162,1.08345492270621,99,0.01519287206239211,0.03667818428492077,0.777506372599464,1.079227427114303
en,ws,avalon,LightGBM,simple,0.8033095461704967,1.0153049219041272,0.8422697388354093,1.0308440844427458,99,,,,
en,ws,avalon,RandomForest,cv,0.7619178463619358,1.1170388336210424,0.9018085198594896,1.2477757558174587,99,0.014759453556958435,0.034131741703390436,0.7483581155495609,1.1479009537207303
en,ws,avalon,RandomForest,simple,0.7611516096676443,1.1188349123532049,0.8911205390484939,1.2517915611004036,99,,,,
en,ws,avalon,Ridge,cv,0.35299995049505717,1.8414376024840182,1.3582718767531594,3.390892443842089,99,0.10383935683460294,0.12223887898606865,0.0794844597495511,2.193041283060216
en,ws,avalon,Ridge,simple,0.06457728056486722,2.2141590134137457,1.5358461897865938,4.902500136681331,99,,,,
en,ws,avalon,SVR,cv,0.6361066145939483,1.3809944429670844,0.987660829546381,1.9071456515059677,99,0.01238319468130074,0.0233188577155386,0.6327071637508791,1.3872340182254925
en,ws,avalon,SVR,simple,0.666840981239583,1.32138884880952,0.9417029438615027,1.7460684897581487,99,,,,
en,ws,avalon,XGBoost,cv,0.8025393684829257,1.0172907864811322,0.7935416944099196,1.0348805442594005,99,0.013711466416730735,0.032832385142937195,0.764124086221992,1.1113662789181342
en,ws,avalon,XGBoost,simple,0.7862475474720392,1.0584257657015697,0.794218906429455,1.1202651015009542,99,,,,
en,ws,maccs,DNN,cv,0.3167003428521069,1.8923891603437626,1.4289553231904,3.581136734186571,99,0.08168101325381721,0.11467006023883648,0.2971230330580651,1.9158786857811656
en,ws,maccs,DNN,simple,0.7903570074624359,1.0482021001814303,0.8308428631888495,1.0987276428247612,99,,,,
en,ws,maccs,LightGBM,cv,0.816482939219423,0.9807155756612671,0.7592093972075369,0.9618030403446106,99,0.008928412835427106,0.02309554085545896,0.8048253725541844,1.01112131612696
en,ws,maccs,LightGBM,simple,0.8282331466325967,0.9487996814821593,0.7397245002966991,0.900220835580647,99,,,,
en,ws,maccs,RandomForest,cv,0.7958088783251054,1.0344828084619082,0.8026051781581197,1.0701546810032372,99,0.006930231373438173,0.017000394198690743,0.7820769187108125,1.0685663896130242
en,ws,maccs,RandomForest,simple,0.7901439906663997,1.0487345004290527,0.8044437235969264,1.0998440523901747,99,,,,
en,ws,maccs,Ridge,cv,0.6622654866097294,1.3304316633717124,1.0243762527755313,1.7700484109020216,99,0.04113881605200337,0.07523702795103204,0.604347178253943,1.438031480179493
en,ws,maccs,Ridge,simple,0.6570225404706983,1.3407186168206104,1.0199774238576813,1.7975264094893706,99,,,,
en,ws,maccs,SVR,cv,0.6810393996877322,1.2929251110177107,0.9847825238471031,1.6716553427001595,99,0.014394124807059818,0.028950998823676567,0.6748946616529411,1.3049986297901326
en,ws,maccs,SVR,simple,0.7024140550466282,1.248852242722193,0.9522430261926038,1.5596319241522514,99,,,,
en,ws,maccs,XGBoost,cv,0.8212385512811426,0.9679251693352112,0.7308646640687654,0.9368791334325972,99,0.020460403148667303,0.04918269826979152,0.7850843655952272,1.0601614675682374
en,ws,maccs,XGBoost,simple,0.8095694112650957,0.999017751759459,0.7621282687301588,0.998036468330524,99,,,,
en,ws,morgan,DNN,cv,0.5985446546056012,1.4505191700092903,1.1271809182263384,2.10400586256444,99,0.1934960688632875,0.3131637551270994,0.5175122253604512,1.5590448762913258
en,ws,morgan,DNN,simple,0.6940296141638258,1.2663231529294758,0.973662675974345,1.6035743276452488,99,,,,
en,ws,morgan,LightGBM,cv,0.6074772097839056,1.4342910518940029,1.105044951126113,2.0571908215432053,99,0.04564488406009346,0.08072778768850823,0.5796034109049517,1.482146728853224
en,ws,morgan,LightGBM,simple,0.6364287725294377,1.3803830044960912,1.0371290521658874,1.9054572391016555,99,,,,
en,ws,morgan,RandomForest,cv,0.6284911935236583,1.3953700812125742,1.0725850310026677,1.947057663543186,99,0.03307858640199982,0.05946733571716877,0.6071306946976385,1.4336912235369117
en,ws,morgan,RandomForest,simple,0.6033072151618583,1.441889572389807,1.08033187757809,2.0790455389664606,99,,,,
en,ws,morgan,Ridge,cv,0.4427718395129546,1.708918606663188,1.3065127201677453,2.9204028041996524,99,0.054658035429713356,0.07760031853524813,0.3458066297815377,1.8500190380604935
en,ws,morgan,Ridge,simple,0.29571502220578816,1.9212286877038578,1.4409447368122996,3.6911196704562874,99,,,,
en,ws,morgan,SVR,cv,0.2596545267207122,1.9697996819088421,1.4939522503484737,3.8801107868481752,99,0.028961429338340915,0.037986224931818226,0.2560026698937493,1.9742864581119555
en,ws,morgan,SVR,simple,0.3196721379761541,1.8882695029725545,1.4344771673607544,3.565561715856218,99,,,,
en,ws,morgan,XGBoost,cv,0.6757708190730958,1.3035596228001016,1.0094994837151032,1.6992676901947434,99,0.0289660284498791,0.05423950585264001,0.6346008036390063,1.382785450348945
en,ws,morgan,XGBoost,simple,0.6674985115646757,1.3200842430339792,1.048110178143087,1.7426224087065936,99,,,,
pc,de,avalon,DNN,cv,0.8411556917871665,0.8562481526591741,0.6215142996666422,0.7331608989322483,224,0.008797809186575828,0.022383531772958452,0.8175990992503221,0.9172717988446157
pc,de,avalon,DNN,simple,0.846577897616555,0.8415070980618392,0.6251793872447952,0.708134196088458,224,,,,
pc,de,avalon,LightGBM,cv,0.8335932751170929,0.8763937168533488,0.6352023390341849,0.7680659469400276,224,0.007511222948911104,0.018685492911353897,0.8169576889036669,0.9189667664322387
pc,de,avalon,LightGBM,simple,0.8340573196157104,0.8751709008830202,0.6306630479545888,0.7659241057523971,224,,,,
pc,de,avalon,RandomForest,cv,0.8217482179941177,0.9070490208501578,0.672091107566757,0.8227379262252301,224,0.0038292399091189176,0.009416378070811096,0.8085395813582558,0.940007961292654
pc,de,avalon,RandomForest,simple,0.8267402461298934,0.8942576525440846,0.6596465846104538,0.7996967491336567,224,,,,
pc,de,avalon,Ridge,cv,0.11410254924186536,2.0221135748902923,1.363357821664237,4.088943309755598,224,0.1066216695088659,0.09624863289587916,-0.3618509438684393,2.5052919563003457
pc,de,avalon,Ridge,simple,0.07718088474838491,2.0638213918621786,1.4104550552437534,4.25935873750794,224,,,,
pc,de,avalon,SVR,cv,0.6673705724867731,1.2390651806108297,0.8703735127782818,1.535282521802148,224,0.006069894341509192,0.011183015821936766,0.6639680979829635,1.2453360607538502
pc,de,avalon,SVR,simple,0.688565034287034,1.1989401497473249,0.8359447495812209,1.437457482676138,224,,,,
pc,de,avalon,XGBoost,cv,0.8390618409204715,0.8618731143620025,0.6272310154213171,0.7428252652600575,224,0.018337529729693252,0.04536589446991492,0.8024573279619567,0.9537917937284099
pc,de,avalon,XGBoost,simple,0.843326378278659,0.8503774988351698,0.6372611612703517,0.7231418905251592,224,,,,
pc,de,maccs,DNN,cv,0.8222966922505844,0.9056524672965658,0.6591104033155634,0.8202063915203571,224,0.009674258051835158,0.023444786926389228,0.8015097746817025,0.956870270068827
pc,de,maccs,DNN,simple,0.8141063370657781,0.9262881565788254,0.6840189427403468,0.8580097490181984,224,,,,
pc,de,maccs,LightGBM,cv,0.7987258221746457,0.9638464438736176,0.7034643837087097,0.9289999673678186,224,0.007009215930001178,0.01638404388833733,0.7858059072551369,0.9941652867515532
pc,de,maccs,LightGBM,simple,0.7931453419307752,0.977116779465091,0.715230970687994,0.9547572007122312,224,,,,
pc,de,maccs,RandomForest,cv,0.7997072530653222,0.9614936715590383,0.7173673145816498,0.9244700804480799,224,0.009589581297713683,0.02241177642031914,0.7879064165091779,0.9891590710348286
pc,de,maccs,RandomForest,simple,0.789815233752654,0.9849505720387791,0.72416413977035,0.9701276293595181,224,,,,
pc,de,maccs,Ridge,cv,0.7002729945063726,1.1761880322002787,0.8746818631902352,1.3834182870911638,224,0.022405524860176947,0.042219460332023125,0.6784975855141777,1.2174326511106501
pc,de,maccs,Ridge,simple,0.6967206152844125,1.1831376203649928,0.8856533787323689,1.3998146287229378,224,,,,
pc,de,maccs,SVR,cv,0.7276320747674668,1.1212224888663436,0.8148428010865327,1.2571398695396379,224,0.0032357987280129514,0.006584810324103324,0.7214101817382341,1.1339374958149702
pc,de,maccs,SVR,simple,0.74640482675784,1.081892998702986,0.783679974076956,1.170492460642539,224,,,,
pc,de,maccs,XGBoost,cv,0.7946314400561818,0.9736005210206508,0.7082906403717187,0.9478979745316826,224,0.010181709757045623,0.02261675341271075,0.766589871029501,1.0376969528096907
pc,de,maccs,XGBoost,simple,0.7795181983749767,1.0087886637701569,0.7243339235469632,1.0176545681511786,224,,,,
pc,de,morgan,DNN,cv,0.7341014240134351,1.1078266910531436,0.8156076270180889,1.2272799774097571,224,0.006498377089345751,0.012794119225460265,0.7067809242748753,1.1632783989359112
pc,de,morgan,DNN,simple,0.7485939394733183,1.0772132584865768,0.7921463757056211,1.1603884042592687,224,,,,
pc,de,morgan,LightGBM,cv,0.6472561883290417,1.275978981258436,0.9002063130380061,1.6281223606133162,224,0.01931970906270045,0.034359898334334484,0.6300849653198937,1.3062148210401687
pc,de,morgan,LightGBM,simple,0.6678192978816357,1.2382291336356006,0.8663142320216232,1.5332113873839703,224,,,,
pc,de,morgan,RandomForest,cv,0.6682545982608997,1.2374175598368424,0.8930486900045886,1.5312022173925655,224,0.010194936620260522,0.018483253859939493,0.6504929746958503,1.2699767859776656
pc,de,morgan,RandomForest,simple,0.6766380828459693,1.2216822225591375,0.8698198233064058,1.4925074529170341,224,,,,
pc,de,morgan,Ridge,cv,0.4559049452605508,1.5847151434622875,1.1861566343860297,2.5113220859186987,224,0.07426856065035758,0.0927449533621212,0.27377330116607695,1.8284874228404733
pc,de,morgan,Ridge,simple,0.2346571125105752,1.8794978965239342,1.3920154003091312,3.532512343037893,224,,,,
pc,de,morgan,SVR,cv,0.3535215807576513,1.7273917243728778,1.2745163475691013,2.983882169431904,224,0.008454720997262,0.011262994948027906,0.35035641885112634,1.7315785913255737
pc,de,morgan,SVR,simple,0.3996457911544039,1.6646295450859911,1.2155332253786963,2.7709915223731936,224,,,,
pc,de,morgan,XGBoost,cv,0.7199714169910926,1.1368809782238343,0.8240470792271994,1.292498358647182,224,0.02160206112406936,0.04106408688872609,0.6809319362785883,1.2128489221008745
pc,de,morgan,XGBoost,simple,0.7122607810464332,1.1524267988502435,0.8411921166953231,1.3280875267082195,224,,,,
pc,hu,avalon,DNN,cv,0.8452703347260309,0.8166967044612706,0.6157384927041379,0.6669935070779001,257,0.006631880107964231,0.01665965589312199,0.8271782445503313,0.8629632528097136
pc,hu,avalon,DNN,simple,0.8405847157316224,0.8289703342957092,0.6152305145231202,0.68719181514234,257,,,,
pc,hu,avalon,LightGBM,cv,0.8343909736825511,0.8449208202917641,0.6404192233057455,0.7138911925625075,257,0.007090982115125768,0.017242868597148298,0.8174396230256618,0.8869419938522942
pc,hu,avalon,LightGBM,simple,0.8280838978154281,0.860859522988764,0.6521806838502734,0.7410791183204424,257,,,,
pc,hu,avalon,RandomForest,cv,0.794359523688702,0.9415173135698583,0.7060256951362517,0.886454851751803,257,0.004297919826068387,0.009602274103587178,0.7812093609955294,0.9711071430149447
pc,hu,avalon,RandomForest,simple,0.803440740643417,0.9204935795159049,0.6848329152440727,0.8473084299300035,257,,,,
pc,hu,avalon,Ridge,cv,0.271892224310217,1.7716251815219883,1.2636198084494599,3.1386557838028177,257,0.08910963156852297,0.08613550814718873,-0.13063148484775908,2.205991000197953
pc,hu,avalon,Ridge,simple,0.29168053030263885,1.7473849861461865,1.2337932281968924,3.0533542898091084,257,,,,
pc,hu,avalon,SVR,cv,0.7039006181909095,1.1297770814892214,0.8315365621305312,1.2763962538583027,257,0.003842999615682707,0.007290141287223794,0.7005371320232225,1.1361523202854804
pc,hu,avalon,SVR,simple,0.7232176272917514,1.0923032456271673,0.8013501767607832,1.193126380407644,257,,,,
pc,hu,avalon,XGBoost,cv,0.8283934809969271,0.8600840641598472,0.638516591362916,0.7397445974217202,257,0.011777305083668916,0.02666986227625077,0.7889611374228231,0.9534224696854305
pc,hu,avalon,XGBoost,simple,0.8093029790117017,0.9066631492196316,0.6726077423995571,0.8220380661528601,257,,,,
pc,hu,maccs,DNN,cv,0.7906591229969367,0.9499506182537202,0.6727012930224842,0.9024061771206252,257,0.00880998453589124,0.01887614806545182,0.7636844643867144,1.0091231778737135
pc,hu,maccs,DNN,simple,0.7711916426164169,0.9931388057297146,0.7104422320373327,0.9863246874462437,257,,,,
pc,hu,maccs,LightGBM,cv,0.7877819990582188,0.9564562726996219,0.695976598522149,0.9148086015864534,257,0.008285567612123136,0.018012641867922567,0.773619536928809,0.9876914006144469
pc,hu,maccs,LightGBM,simple,0.7797409773933797,0.9744080517387609,0.7193305857283162,0.9494710512933277,257,,,,
pc,hu,maccs,RandomForest,cv,0.7574751424962042,1.0224736840449844,0.7263924016026353,1.0454524345645226,257,0.009423753372148033,0.01922166374815758,0.7433294769560433,1.0516942110906282
pc,hu,maccs,RandomForest,simple,0.7451656585893874,1.0481006410689897,0.7468164125671337,1.0985149538092271,257,,,,
pc,hu,maccs,Ridge,cv,0.7131684319254841,1.1119556955601995,0.841223844811162,1.2364454688887672,257,0.003055473464209016,0.005751575016862464,0.6961054517432023,1.1445373800478922
pc,hu,maccs,Ridge,simple,0.710171016671336,1.1177506132369395,0.8465300316681525,1.2493664333915542,257,,,,
pc,hu,maccs,SVR,cv,0.7277841667468252,1.0832549971148497,0.7903221813544642,1.173441388774293,257,0.008575820760358212,0.016878309701599953,0.7210611942339884,1.096420194895948
pc,hu,maccs,SVR,simple,0.7385943818718188,1.0615280357823755,0.7674019691321786,1.1268417707519882,257,,,,
pc,hu,maccs,XGBoost,cv,0.7822057170333219,0.9689408097132055,0.6849407466547381,0.9388462927276823,257,0.0117094705325723,0.02459504716214443,0.7531499457255192,1.0312575592036342
pc,hu,maccs,XGBoost,simple,0.763209365150939,1.0103137673041158,0.7123883404089899,1.0207339084042353,257,,,,
pc,hu,morgan,DNN,cv,0.7933333769202413,0.9438634778794478,0.7180252781960794,0.8908782648746869,257,0.012853561444720937,0.027870130240487543,0.7728167250033667,0.9892131706972824
pc,hu,morgan,DNN,simple,0.8042885956489132,0.918506167371963,0.7032573744944561,0.8436535795003325,257,,,,
pc,hu,morgan,LightGBM,cv,0.7189545027239823,1.1006831700455721,0.8381414818731343,1.2115034408215697,257,0.007881215961631686,0.014977231196018827,0.6973988766640585,1.142015327326127
pc,hu,morgan,LightGBM,simple,0.7501641858873703,1.037770586996495,0.7922270991993174,1.07696779123505,257,,,,
pc,hu,morgan,RandomForest,cv,0.7392390251670138,1.060218329160135,0.780750252457659,1.1240629054871083,257,0.00480379710193601,0.009479977081237,0.7219383382866729,1.0947836061793392
pc,hu,morgan,RandomForest,simple,0.7418390588328568,1.0549193972373485,0.78514605670594,1.1128549346676107,257,,,,
pc,hu,morgan,Ridge,cv,0.48487451543851134,1.4901518563002085,1.1233659076399485,2.220552554834957,257,0.10274434782346568,0.12540219494557966,0.3256561705956769,1.7003439982153565
pc,hu,morgan,Ridge,simple,0.22171073944722608,1.8316585982489193,1.35751394043119,3.354973220539196,257,,,,
pc,hu,morgan,SVR,cv,0.43230089218586965,1.564347080340004,1.172811370865487,2.4471817877682946,257,0.004460403365838968,0.006118338862184292,0.42886168988757944,1.5690665156645522
pc,hu,morgan,SVR,simple,0.4740768257168635,1.50568860644345,1.123249001549321,2.2670981795736185,257,,,,
pc,hu,morgan,XGBoost,cv,0.7438984331357895,1.050703376480863,0.7793212026206899,1.1039775853482863,257,0.018257702708170426,0.03448011754624448,0.7093508471579948,1.1187998308024256
pc,hu,morgan,XGBoost,simple,0.7096122933137212,1.1188274770460698,0.8301233485578794,1.2517749233932738,257,,,,
pc,lo,avalon,DNN,cv,0.6713182870270857,0.9464477668576146,0.6821821560887753,0.8957633753897655,165,0.030794035526431802,0.04193376902478565,0.6296235424190952,1.0038109996088567
pc,lo,avalon,DNN,simple,0.6550307977138552,0.9696143676732029,0.6988567654637133,0.940152021998305,165,,,,
pc,lo,avalon,LightGBM,cv,0.6647199046808777,0.9559006692084707,0.6706926052858408,0.9137460893932021,165,0.008118247718800622,0.010997601593636497,0.6307459847146533,1.003102686884426
pc,lo,avalon,LightGBM,simple,0.6628953020196293,0.9584981577743107,0.6804583445904605,0.9187187184567475,165,,,,
pc,lo,avalon,RandomForest,cv,0.6278159277833812,1.0071351920922982,0.7203153560009465,1.0143212951507903,165,0.01010825645254064,0.013356542229360923,0.609785556212828,1.0311554001311833
pc,lo,avalon,RandomForest,simple,0.6387746092127529,0.9921972403847538,0.7160009984337085,0.9844553638271208,165,,,,
pc,lo,avalon,Ridge,cv,0.1398736652630831,1.5310522159435513,1.030965867880295,2.344120887945659,165,0.15189401701386926,0.11177316897505593,-0.3598584597823889,1.92186326427356
pc,lo,avalon,Ridge,simple,-0.2797871905911391,1.8675737435367987,1.2584634731473063,3.487831687548052,165,,,,
pc,lo,avalon,SVR,cv,0.5632100060152923,1.0910514240498352,0.7691553859462774,1.1903932099211734,165,0.006684514844621833,0.00830204662384203,0.5579484736647553,1.0975717078000276
pc,lo,avalon,SVR,simple,0.5762515324589326,1.0746398727334139,0.7556432424693897,1.154850856068488,165,,,,
pc,lo,avalon,XGBoost,cv,0.6488459379713936,0.9782677312031,0.7037615221400694,0.9570077539132605,165,0.04048708694253963,0.05280417839847428,0.592346697736448,1.0527098712629193
pc,lo,avalon,XGBoost,simple,0.6106001768719171,1.0301649155127202,0.7227251060543277,1.06123975315333,165,,,,
pc,lo,maccs,DNN,cv,0.6484261154476851,0.9788523409124379,0.6889892102033441,0.9581519053097595,165,0.013849702955077573,0.018267187313706915,0.6084726898181956,1.0328137051108763
pc,lo,maccs,DNN,simple,0.6329710964493694,1.000135892056094,0.710248775795163,1.000271802578839,165,,,,
pc,lo,maccs,LightGBM,cv,0.6451024731221124,0.9834683012510907,0.6951432464361132,0.9672098995657062,165,0.016362772436658946,0.021926625524004643,0.6225173742921117,1.014041804157427
pc,lo,maccs,LightGBM,simple,0.6249639402096776,1.0109865867155228,0.7106838616013125,1.0220938785187033,165,,,,
pc,lo,maccs,RandomForest,cv,0.6499704310617171,0.9767001323810587,0.6998805379780028,0.9539431485931776,165,0.007653289667336328,0.010398644475301875,0.6314758986228348,1.002117041927121
pc,lo,maccs,RandomForest,simple,0.6363431981600834,0.9955308839575638,0.7171517283076526,0.9910817409133283,165,,,,
pc,lo,maccs,Ridge,cv,0.40716620594613995,1.2710872316474637,0.8664032782172117,1.615662750457213,165,0.1497990020404795,0.15027182439403602,0.32429777888606925,1.348674995822822
pc,lo,maccs,Ridge,simple,0.3500943938841571,1.330865054477183,0.8967792546012867,1.7712017932285549,165,,,,
pc,lo,maccs,SVR,cv,0.6113373002059871,1.02918941648332,0.7162027226784946,1.0592308550012766,165,0.006814886649460944,0.008951711540877141,0.6048923384974877,1.0376489364355053
pc,lo,maccs,SVR,simple,0.6209430817548915,1.0163916621848523,0.7055130133843153,1.0330520109588868,165,,,,
pc,lo,maccs,XGBoost,cv,0.6573211825739976,0.9663901834364104,0.6790208996152673,0.9339099866422589,165,0.02133078065856304,0.028393457507767846,0.6097899557454677,1.0308451279748092
pc,lo,maccs,XGBoost,simple,0.6331199109674805,0.9999331153415475,0.6820305379306615,0.9998662351566526,165,,,,
pc,lo,morgan,DNN,cv,0.6072043804429672,1.0346469883716414,0.7203953291534549,1.0704943905465072,165,0.03055010456161552,0.03829903867749426,0.5845467095909619,1.0633799952052878
pc,lo,morgan,DNN,simple,0.6446635798266258,0.9840762292366706,0.6899521782831607,0.9684060249486642,165,,,,
pc,lo,morgan,LightGBM,cv,0.5798751159784411,1.070035245024567,0.80649910462551,1.1449754255947848,165,0.016026938489904285,0.019927322599767268,0.5514783627771056,1.105426891558468
pc,lo,morgan,LightGBM,simple,0.5940633120079252,1.0518117837044454,0.7826698171710695,1.106308028339527,165,,,,
pc,lo,morgan,RandomForest,cv,0.556890728853763,1.0989154983587963,0.788656881005241,1.2076152725331615,165,0.016361038549126558,0.019987976909415537,0.5427472282974735,1.116136793152386
pc,lo,morgan,RandomForest,simple,0.5524151264102501,1.1044513246825927,0.7863900762956422,1.219812728593134,165,,,,
pc,lo,morgan,Ridge,cv,0.6298881385317204,1.0043275633061781,0.738053288412033,1.0086738544165252,165,0.027516439951744086,0.03479979262462059,0.5650107703723973,1.0882437789100172
pc,lo,morgan,Ridge,simple,0.571306372657717,1.0808922272561898,0.7952000992317756,1.1683280069428468,165,,,,
pc,lo,morgan,SVR,cv,0.4086405722757449,1.2695056628613868,0.9407399943396723,1.6116446280371293,165,0.0027396670136070386,0.002932958509713507,0.40545582893027915,1.272916130644621
pc,lo,morgan,SVR,simple,0.4306453566659796,1.245662279111309,0.9134858709341341,1.5516745136007808,165,,,,
pc,lo,morgan,XGBoost,cv,0.5956648314805215,1.0497349059219605,0.7688199317378415,1.101943372710987,165,0.012386984669284853,0.015038250986923251,0.5377586379963379,1.1222879417560496
pc,lo,morgan,XGBoost,simple,0.5407815169667232,1.1187126779559677,0.8242459408594689,1.2515180558194126,165,,,,
pc,ws,avalon,DNN,cv,0.7836333827062821,1.0062805017324135,0.7969848558489157,1.0126004481668376,98,0.04466564161576214,0.0936313333610252,0.7390199750982521,1.1011926870503206
pc,ws,avalon,DNN,simple,0.7808245986215374,1.0127910043179427,0.8139878471834319,1.025745618427347,98,,,,
pc,ws,avalon,LightGBM,cv,0.7950400844046454,0.9793961596476368,0.8121741441634158,0.9592168375325394,98,0.012283547378219413,0.02756132926473326,0.7761171790692544,1.0232383968879184
pc,ws,avalon,LightGBM,simple,0.7962917783489105,0.9764009846388612,0.8072945304538871,0.9533588828037376,98,,,,
pc,ws,avalon,RandomForest,cv,0.7737345843694063,1.0290418059820723,0.8289697441396471,1.0589270384588447,98,0.017491336858340808,0.03925136390360597,0.7578535620483655,1.0638185450547726
pc,ws,avalon,RandomForest,simple,0.7844972953244462,1.0042695447092402,0.8031468116294136,1.0085573184305046,98,,,,
pc,ws,avalon,Ridge,cv,0.44303128683979864,1.6145047608542613,1.1593251169285763,2.606625622821076,98,0.14574418643391795,0.15774669767455257,0.08580277535428069,2.0624206073240194
pc,ws,avalon,Ridge,simple,0.07372616361963791,2.0820618593677365,1.452393556979872,4.334981586233837,98,,,,
pc,ws,avalon,SVR,cv,0.6823211282121591,1.2193211185816673,0.9015996396471372,1.4867439902192483,98,0.010104206804800458,0.019250618532189248,0.6779359130617448,1.2275570478172313
pc,ws,avalon,SVR,simple,0.7115237603959286,1.161927295510023,0.8563474084102844,1.3500750400512365,98,,,,
pc,ws,avalon,XGBoost,cv,0.823100292498703,0.9098870571729805,0.7410435022383319,0.8278944568109067,98,0.026683432604456325,0.06130814692493318,0.7768493806830336,1.0200936405398535
pc,ws,avalon,XGBoost,simple,0.7779478608113168,1.0194159178631055,0.8244503046461019,1.039208813592678,98,,,,
pc,ws,maccs,DNN,cv,0.786774839681329,0.9989486281011627,0.7549271016263839,0.9978983615851951,98,0.09561809671870099,0.18087791143715873,0.7315733874034401,1.1061308843029594
pc,ws,maccs,DNN,simple,0.7562971728331747,1.0679580991578952,0.8140296061002478,1.1405345015569446,98,,,,
pc,ws,maccs,LightGBM,cv,0.8266873865734709,0.9006146673050808,0.7080369002660162,0.8111067789650414,98,0.014537624699799207,0.03738951530770178,0.8139553024042205,0.9323600336626431
pc,ws,maccs,LightGBM,simple,0.8275333941681443,0.898413849584848,0.7049683440493648,0.807147445125866,98,,,,
pc,ws,maccs,RandomForest,cv,0.8046265155167986,0.9562176178086315,0.743019625982698,0.9143521326076139,98,0.006802613867010402,0.016076357054396168,0.7916774063530425,0.9872668303354164
pc,ws,maccs,RandomForest,simple,0.7990023549326016,0.9698831505764157,0.7406415753500198,0.9406733257720342,98,,,,
pc,ws,maccs,Ridge,cv,0.628705104223376,1.318206411002707,1.0169271564291096,1.7376681420086375,98,0.04486255152641553,0.07499407068883336,0.5780120293109545,1.4033134782611085
pc,ws,maccs,Ridge,simple,0.6330990542894845,1.310383287696353,0.9944870786569012,1.7171043606739032,98,,,,
pc,ws,maccs,SVR,cv,0.7150083282700915,1.1548883872658324,0.8962712289070306,1.3337671870414756,98,0.0089626237487551,0.018002489657348346,0.7099467058202178,1.164959913446691
pc,ws,maccs,SVR,simple,0.7349911209921947,1.113663901249408,0.8601780715242426,1.2402472849460513,98,,,,
pc,ws,maccs,XGBoost,cv,0.8206146004303148,0.9162573598326773,0.6746425578332677,0.8395275494475484,98,0.012985880768661221,0.03075772103987201,0.7906909854291032,0.9892546069591432
pc,ws,maccs,XGBoost,simple,0.8040394957009727,0.957653067682033,0.7173446115364833,0.9170993980408083,98,,,,
pc,ws,morgan,DNN,cv,0.7008603208842671,1.1832075758621905,0.9080807508908364,1.399980167577681,98,0.027345414092625753,0.05193285242368323,0.6748268533900362,1.2325259986305155
pc,ws,morgan,DNN,simple,0.7045063117117328,1.1759748516254351,0.9085526053151304,1.3829168516554644,98,,,,
